MCS,CtlrRate,Mean_Throughput(Mbps),Distance(m),SimulationTime(s),Seed
10,OfdmRate54Mbps,0.0161647,30,20,10
10,OfdmRate54Mbps,0.0161647,35,20,10
10,OfdmRate54Mbps,0.0161647,40,20,10
10,OfdmRate54Mbps,0.0161647,45,20,10
10,OfdmRate54Mbps,0.0161647,50,20,10
10,OfdmRate54Mbps,0,55,20,10
10,OfdmRate54Mbps,0,60,20,10
10,OfdmRate54Mbps,0,65,20,10
10,OfdmRate54Mbps,0,70,20,10
10,OfdmRate54Mbps,0,75,20,10
10,OfdmRate54Mbps,0,80,20,10
10,OfdmRate54Mbps,0,85,20,10
10,OfdmRate54Mbps,0,90,20,10
10,OfdmRate54Mbps,0,95,20,10
10,OfdmRate54Mbps,0,100,20,10
11,OfdmRate54Mbps,734.663,0,20,10
11,OfdmRate54Mbps,665.114,5,20,10
11,OfdmRate54Mbps,0.0161647,10,20,10
11,OfdmRate54Mbps,0.0161647,15,20,10
11,OfdmRate54Mbps,0.0161647,20,20,10
11,OfdmRate54Mbps,0.0161647,25,20,10
11,OfdmRate54Mbps,0.0161647,30,20,10
11,OfdmRate54Mbps,0.0161647,35,20,10
11,OfdmRate54Mbps,0.0161647,40,20,10
11,OfdmRate54Mbps,0.0161647,45,20,10
11,OfdmRate54Mbps,0.0161647,50,20,10
11,OfdmRate54Mbps,0,55,20,10
11,OfdmRate54Mbps,0,60,20,10
11,OfdmRate54Mbps,0,65,20,10
11,OfdmRate54Mbps,0,70,20,10
11,OfdmRate54Mbps,0,75,20,10
11,OfdmRate54Mbps,0,80,20,10
11,OfdmRate54Mbps,0,85,20,10
11,OfdmRate54Mbps,0,90,20,10
11,OfdmRate54Mbps,0,95,20,10
11,OfdmRate54Mbps,0,100,20,10
