MCS,CtlrRate,Mean_Throughput(Mbps),Distance(m),SimulationTime(s),Seed
4,OfdmRate36Mbps,0.0183815,40,20,1
4,OfdmRate36Mbps,0.0183815,45,20,1
4,OfdmRate36Mbps,0.0183815,50,20,1
4,OfdmRate36Mbps,0,55,20,1
4,OfdmRate36Mbps,0,60,20,1
4,OfdmRate36Mbps,0,65,20,1
4,OfdmRate36Mbps,0,70,20,1
4,OfdmRate36Mbps,0,75,20,1
4,OfdmRate36Mbps,0,80,20,1
4,OfdmRate36Mbps,0,85,20,1
4,OfdmRate36Mbps,0,90,20,1
4,OfdmRate36Mbps,0,95,20,1
4,OfdmRate36Mbps,0,100,20,1
5,OfdmRate48Mbps,409.444,0,20,1
5,OfdmRate48Mbps,409.444,5,20,1
5,OfdmRate48Mbps,409.444,10,20,1
5,OfdmRate48Mbps,409.382,15,20,1
5,OfdmRate48Mbps,0.0183815,20,20,1
5,OfdmRate48Mbps,0.0183815,25,20,1
5,OfdmRate48Mbps,0.0183815,30,20,1
5,OfdmRate48Mbps,0.0183815,35,20,1
5,OfdmRate48Mbps,0.0183815,40,20,1
5,OfdmRate48Mbps,0.0183815,45,20,1
5,OfdmRate48Mbps,0.0183815,50,20,1
5,OfdmRate48Mbps,0,55,20,1
5,OfdmRate48Mbps,0,60,20,1
5,OfdmRate48Mbps,0,65,20,1
5,OfdmRate48Mbps,0,70,20,1
5,OfdmRate48Mbps,0,75,20,1
5,OfdmRate48Mbps,0,80,20,1
5,OfdmRate48Mbps,0,85,20,1
5,OfdmRate48Mbps,0,90,20,1
5,OfdmRate48Mbps,0,95,20,1
5,OfdmRate48Mbps,0,100,20,1
6,OfdmRate54Mbps,451.914,0,20,1
6,OfdmRate54Mbps,451.914,5,20,1
6,OfdmRate54Mbps,451.914,10,20,1
6,OfdmRate54Mbps,451.851,15,20,1
6,OfdmRate54Mbps,0.0183815,20,20,1
6,OfdmRate54Mbps,0.0183815,25,20,1
6,OfdmRate54Mbps,0.0183815,30,20,1
6,OfdmRate54Mbps,0.0183815,35,20,1
6,OfdmRate54Mbps,0.0183815,40,20,1
6,OfdmRate54Mbps,0.0183815,45,20,1
6,OfdmRate54Mbps,0.0183815,50,20,1
6,OfdmRate54Mbps,0,55,20,1
6,OfdmRate54Mbps,0,60,20,1
6,OfdmRate54Mbps,0,65,20,1
6,OfdmRate54Mbps,0,70,20,1
6,OfdmRate54Mbps,0,75,20,1
6,OfdmRate54Mbps,0,80,20,1
6,OfdmRate54Mbps,0,85,20,1
6,OfdmRate54Mbps,0,90,20,1
6,OfdmRate54Mbps,0,95,20,1
6,OfdmRate54Mbps,0,100,20,1
7,OfdmRate54Mbps,490.055,0,20,1
7,OfdmRate54Mbps,490.055,5,20,1
7,OfdmRate54Mbps,490.055,10,20,1
7,OfdmRate54Mbps,489.993,15,20,1
7,OfdmRate54Mbps,0.0183815,20,20,1
7,OfdmRate54Mbps,0.0183815,25,20,1
7,OfdmRate54Mbps,0.0183815,30,20,1
7,OfdmRate54Mbps,0.0183815,35,20,1
7,OfdmRate54Mbps,0.0183815,40,20,1
7,OfdmRate54Mbps,0.0183815,45,20,1
7,OfdmRate54Mbps,0.0183815,50,20,1
7,OfdmRate54Mbps,0,55,20,1
7,OfdmRate54Mbps,0,60,20,1
7,OfdmRate54Mbps,0,65,20,1
7,OfdmRate54Mbps,0,70,20,1
7,OfdmRate54Mbps,0,75,20,1
7,OfdmRate54Mbps,0,80,20,1
7,OfdmRate54Mbps,0,85,20,1
7,OfdmRate54Mbps,0,90,20,1
7,OfdmRate54Mbps,0,95,20,1
7,OfdmRate54Mbps,0,100,20,1
8,OfdmRate54Mbps,552.18,0,20,1
8,OfdmRate54Mbps,552.18,5,20,1
8,OfdmRate54Mbps,552.18,10,20,1
8,OfdmRate54Mbps,0.0183815,15,20,1
8,OfdmRate54Mbps,0.0183815,20,20,1
8,OfdmRate54Mbps,0.0183815,25,20,1
8,OfdmRate54Mbps,0.0183815,30,20,1
8,OfdmRate54Mbps,0.0183815,35,20,1
8,OfdmRate54Mbps,0.0183815,40,20,1
8,OfdmRate54Mbps,0.0183815,45,20,1
8,OfdmRate54Mbps,0.0183815,50,20,1
8,OfdmRate54Mbps,0,55,20,1
8,OfdmRate54Mbps,0,60,20,1
8,OfdmRate54Mbps,0,65,20,1
8,OfdmRate54Mbps,0,70,20,1
8,OfdmRate54Mbps,0,75,20,1
8,OfdmRate54Mbps,0,80,20,1
8,OfdmRate54Mbps,0,85,20,1
8,OfdmRate54Mbps,0,90,20,1
8,OfdmRate54Mbps,0,95,20,1
8,OfdmRate54Mbps,0,100,20,1
9,OfdmRate54Mbps,599.673,0,20,1
9,OfdmRate54Mbps,599.673,5,20,1
9,OfdmRate54Mbps,599.673,10,20,1
9,OfdmRate54Mbps,0.0183815,15,20,1
9,OfdmRate54Mbps,0.0183815,20,20,1
9,OfdmRate54Mbps,0.0183815,25,20,1
9,OfdmRate54Mbps,0.0183815,30,20,1
9,OfdmRate54Mbps,0.0183815,35,20,1
9,OfdmRate54Mbps,0.0183815,40,20,1
9,OfdmRate54Mbps,0.0183815,45,20,1
9,OfdmRate54Mbps,0.0183815,50,20,1
9,OfdmRate54Mbps,0,55,20,1
9,OfdmRate54Mbps,0,60,20,1
9,OfdmRate54Mbps,0,65,20,1
9,OfdmRate54Mbps,0,70,20,1
9,OfdmRate54Mbps,0,75,20,1
9,OfdmRate54Mbps,0,80,20,1
9,OfdmRate54Mbps,0,85,20,1
9,OfdmRate54Mbps,0,90,20,1
9,OfdmRate54Mbps,0,95,20,1
9,OfdmRate54Mbps,0,100,20,1
10,OfdmRate54Mbps,643.985,0,20,1
10,OfdmRate54Mbps,643.985,5,20,1
10,OfdmRate54Mbps,0.0183815,10,20,1
10,OfdmRate54Mbps,0.0183815,15,20,1
10,OfdmRate54Mbps,0.0183815,20,20,1
10,OfdmRate54Mbps,0.0183815,25,20,1
10,OfdmRate54Mbps,0.0183815,30,20,1
10,OfdmRate54Mbps,0.0183815,35,20,1
10,OfdmRate54Mbps,0.0183815,40,20,1
10,OfdmRate54Mbps,0.0183815,45,20,1
10,OfdmRate54Mbps,0.0183815,50,20,1
10,OfdmRate54Mbps,0,55,20,1
10,OfdmRate54Mbps,0,60,20,1
10,OfdmRate54Mbps,0,65,20,1
10,OfdmRate54Mbps,0,70,20,1
10,OfdmRate54Mbps,0,75,20,1
10,OfdmRate54Mbps,0,80,20,1
10,OfdmRate54Mbps,0,85,20,1
10,OfdmRate54Mbps,0,90,20,1
10,OfdmRate54Mbps,0,95,20,1
10,OfdmRate54Mbps,0,100,20,1
11,OfdmRate54Mbps,695.384,0,20,1
11,OfdmRate54Mbps,695.384,5,20,1
11,OfdmRate54Mbps,0.0183815,10,20,1
11,OfdmRate54Mbps,0.0183815,15,20,1
11,OfdmRate54Mbps,0.0183815,20,20,1
11,OfdmRate54Mbps,0.0183815,25,20,1
11,OfdmRate54Mbps,0.0183815,30,20,1
11,OfdmRate54Mbps,0.0183815,35,20,1
11,OfdmRate54Mbps,0.0183815,40,20,1
11,OfdmRate54Mbps,0.0183815,45,20,1
11,OfdmRate54Mbps,0.0183815,50,20,1
11,OfdmRate54Mbps,0,55,20,1
11,OfdmRate54Mbps,0,60,20,1
11,OfdmRate54Mbps,0,65,20,1
11,OfdmRate54Mbps,0,70,20,1
11,OfdmRate54Mbps,0,75,20,1
11,OfdmRate54Mbps,0,80,20,1
11,OfdmRate54Mbps,0,85,20,1
11,OfdmRate54Mbps,0,90,20,1
11,OfdmRate54Mbps,0,95,20,1
11,OfdmRate54Mbps,0,100,20,1
12,OfdmRate54Mbps,724.291,0,20,1
12,OfdmRate54Mbps,0.0183815,5,20,1
12,OfdmRate54Mbps,0.0183815,10,20,1
12,OfdmRate54Mbps,0.0183815,15,20,1
12,OfdmRate54Mbps,0.0183815,20,20,1
12,OfdmRate54Mbps,0.0183815,25,20,1
12,OfdmRate54Mbps,0.0183815,30,20,1
12,OfdmRate54Mbps,0.0183815,35,20,1
12,OfdmRate54Mbps,0.0183815,40,20,1
12,OfdmRate54Mbps,0.0183815,45,20,1
12,OfdmRate54Mbps,0.0183815,50,20,1
12,OfdmRate54Mbps,0,55,20,1
12,OfdmRate54Mbps,0,60,20,1
12,OfdmRate54Mbps,0,65,20,1
12,OfdmRate54Mbps,0,70,20,1
12,OfdmRate54Mbps,0,75,20,1
12,OfdmRate54Mbps,0,80,20,1
12,OfdmRate54Mbps,0,85,20,1
12,OfdmRate54Mbps,0,90,20,1
12,OfdmRate54Mbps,0,95,20,1
12,OfdmRate54Mbps,0,100,20,1
13,OfdmRate54Mbps,772.473,0,20,1
13,OfdmRate54Mbps,0.0183815,5,20,1
13,OfdmRate54Mbps,0.0183815,10,20,1
13,OfdmRate54Mbps,0.0183815,15,20,1
13,OfdmRate54Mbps,0.0183815,20,20,1
13,OfdmRate54Mbps,0.0183815,25,20,1
13,OfdmRate54Mbps,0.0183815,30,20,1
13,OfdmRate54Mbps,0.0183815,35,20,1
13,OfdmRate54Mbps,0.0183815,40,20,1
13,OfdmRate54Mbps,0.0183815,45,20,1
13,OfdmRate54Mbps,0.0183815,50,20,1
13,OfdmRate54Mbps,0,55,20,1
13,OfdmRate54Mbps,0,60,20,1
13,OfdmRate54Mbps,0,65,20,1
13,OfdmRate54Mbps,0,70,20,1
13,OfdmRate54Mbps,0,75,20,1
13,OfdmRate54Mbps,0,80,20,1
13,OfdmRate54Mbps,0,85,20,1
13,OfdmRate54Mbps,0,90,20,1
13,OfdmRate54Mbps,0,95,20,1
13,OfdmRate54Mbps,0,100,20,1
