MCS,CtlrRate,Mean_Throughput(Mbps),Distance(m),SimulationTime(s),Seed
4,OfdmRate36Mbps,331.116,25,20,1
4,OfdmRate36Mbps,0.0161647,30,20,1
4,OfdmRate36Mbps,0.0161647,35,20,1
4,OfdmRate36Mbps,0.0161647,40,20,1
4,OfdmRate36Mbps,0.0161647,45,20,1
4,OfdmRate36Mbps,0.0161647,50,20,1
4,OfdmRate36Mbps,0,55,20,1
4,OfdmRate36Mbps,0,60,20,1
4,OfdmRate36Mbps,0,65,20,1
4,OfdmRate36Mbps,0,70,20,1
4,OfdmRate36Mbps,0,75,20,1
4,OfdmRate36Mbps,0,80,20,1
4,OfdmRate36Mbps,0,85,20,1
4,OfdmRate36Mbps,0,90,20,1
4,OfdmRate36Mbps,0,95,20,1
4,OfdmRate36Mbps,0,100,20,1
5,OfdmRate48Mbps,422.725,0,20,1
5,OfdmRate48Mbps,422.711,5,20,1
5,OfdmRate48Mbps,422.702,10,20,1
5,OfdmRate48Mbps,422.68,15,20,1
5,OfdmRate48Mbps,375.926,20,20,1
5,OfdmRate48Mbps,0.0161647,25,20,1
5,OfdmRate48Mbps,0.0161647,30,20,1
5,OfdmRate48Mbps,0.0161647,35,20,1
5,OfdmRate48Mbps,0.0161647,40,20,1
5,OfdmRate48Mbps,0.0161647,45,20,1
5,OfdmRate48Mbps,0.0161647,50,20,1
5,OfdmRate48Mbps,0,55,20,1
5,OfdmRate48Mbps,0,60,20,1
5,OfdmRate48Mbps,0,65,20,1
5,OfdmRate48Mbps,0,70,20,1
5,OfdmRate48Mbps,0,75,20,1
5,OfdmRate48Mbps,0,80,20,1
5,OfdmRate48Mbps,0,85,20,1
5,OfdmRate48Mbps,0,90,20,1
5,OfdmRate48Mbps,0,95,20,1
5,OfdmRate48Mbps,0,100,20,1
6,OfdmRate54Mbps,468.147,0,20,1
6,OfdmRate54Mbps,468.13,5,20,1
6,OfdmRate54Mbps,468.119,10,20,1
6,OfdmRate54Mbps,468.098,15,20,1
6,OfdmRate54Mbps,0.0161647,20,20,1
6,OfdmRate54Mbps,0.0161647,25,20,1
6,OfdmRate54Mbps,0.0161647,30,20,1
6,OfdmRate54Mbps,0.0161647,35,20,1
6,OfdmRate54Mbps,0.0161647,40,20,1
6,OfdmRate54Mbps,0.0161647,45,20,1
6,OfdmRate54Mbps,0.0161647,50,20,1
6,OfdmRate54Mbps,0,55,20,1
6,OfdmRate54Mbps,0,60,20,1
6,OfdmRate54Mbps,0,65,20,1
6,OfdmRate54Mbps,0,70,20,1
6,OfdmRate54Mbps,0,75,20,1
6,OfdmRate54Mbps,0,80,20,1
6,OfdmRate54Mbps,0,85,20,1
6,OfdmRate54Mbps,0,90,20,1
6,OfdmRate54Mbps,0,95,20,1
6,OfdmRate54Mbps,0,100,20,1
7,OfdmRate54Mbps,509.184,0,20,1
7,OfdmRate54Mbps,509.161,5,20,1
7,OfdmRate54Mbps,509.143,10,20,1
7,OfdmRate54Mbps,500.818,15,20,1
7,OfdmRate54Mbps,0.0161647,20,20,1
7,OfdmRate54Mbps,0.0161647,25,20,1
7,OfdmRate54Mbps,0.0161647,30,20,1
7,OfdmRate54Mbps,0.0161647,35,20,1
7,OfdmRate54Mbps,0.0161647,40,20,1
7,OfdmRate54Mbps,0.0161647,45,20,1
7,OfdmRate54Mbps,0.0161647,50,20,1
7,OfdmRate54Mbps,0,55,20,1
7,OfdmRate54Mbps,0,60,20,1
7,OfdmRate54Mbps,0,65,20,1
7,OfdmRate54Mbps,0,70,20,1
7,OfdmRate54Mbps,0,75,20,1
7,OfdmRate54Mbps,0,80,20,1
7,OfdmRate54Mbps,0,85,20,1
7,OfdmRate54Mbps,0,90,20,1
7,OfdmRate54Mbps,0,95,20,1
7,OfdmRate54Mbps,0,100,20,1
8,OfdmRate54Mbps,576.537,0,20,1
8,OfdmRate54Mbps,576.517,5,20,1
8,OfdmRate54Mbps,576.477,10,20,1
8,OfdmRate54Mbps,0.0161647,15,20,1
8,OfdmRate54Mbps,0.0161647,20,20,1
8,OfdmRate54Mbps,0.0161647,25,20,1
8,OfdmRate54Mbps,0.0161647,30,20,1
8,OfdmRate54Mbps,0.0161647,35,20,1
8,OfdmRate54Mbps,0.0161647,40,20,1
8,OfdmRate54Mbps,0.0161647,45,20,1
8,OfdmRate54Mbps,0.0161647,50,20,1
8,OfdmRate54Mbps,0,55,20,1
8,OfdmRate54Mbps,0,60,20,1
8,OfdmRate54Mbps,0,65,20,1
8,OfdmRate54Mbps,0,70,20,1
8,OfdmRate54Mbps,0,75,20,1
8,OfdmRate54Mbps,0,80,20,1
8,OfdmRate54Mbps,0,85,20,1
8,OfdmRate54Mbps,0,90,20,1
8,OfdmRate54Mbps,0,95,20,1
8,OfdmRate54Mbps,0,100,20,1
9,OfdmRate54Mbps,628.515,0,20,1
9,OfdmRate54Mbps,628.487,5,20,1
9,OfdmRate54Mbps,602.678,10,20,1
9,OfdmRate54Mbps,0.0161647,15,20,1
9,OfdmRate54Mbps,0.0161647,20,20,1
9,OfdmRate54Mbps,0.0161647,25,20,1
9,OfdmRate54Mbps,0.0161647,30,20,1
9,OfdmRate54Mbps,0.0161647,35,20,1
9,OfdmRate54Mbps,0.0161647,40,20,1
9,OfdmRate54Mbps,0.0161647,45,20,1
9,OfdmRate54Mbps,0.0161647,50,20,1
9,OfdmRate54Mbps,0,55,20,1
9,OfdmRate54Mbps,0,60,20,1
9,OfdmRate54Mbps,0,65,20,1
9,OfdmRate54Mbps,0,70,20,1
9,OfdmRate54Mbps,0,75,20,1
9,OfdmRate54Mbps,0,80,20,1
9,OfdmRate54Mbps,0,85,20,1
9,OfdmRate54Mbps,0,90,20,1
9,OfdmRate54Mbps,0,95,20,1
9,OfdmRate54Mbps,0,100,20,1
10,OfdmRate54Mbps,677.353,0,20,1
10,OfdmRate54Mbps,677.306,5,20,1
10,OfdmRate54Mbps,0.0161647,10,20,1
10,OfdmRate54Mbps,0.0161647,15,20,1
10,OfdmRate54Mbps,0.0161647,20,20,1
10,OfdmRate54Mbps,0.0161647,25,20,1
10,OfdmRate54Mbps,0.0161647,30,20,1
10,OfdmRate54Mbps,0.0161647,35,20,1
10,OfdmRate54Mbps,0.0161647,40,20,1
10,OfdmRate54Mbps,0.0161647,45,20,1
10,OfdmRate54Mbps,0.0161647,50,20,1
10,OfdmRate54Mbps,0,55,20,1
10,OfdmRate54Mbps,0,60,20,1
10,OfdmRate54Mbps,0,65,20,1
10,OfdmRate54Mbps,0,70,20,1
10,OfdmRate54Mbps,0,75,20,1
10,OfdmRate54Mbps,0,80,20,1
10,OfdmRate54Mbps,0,85,20,1
10,OfdmRate54Mbps,0,90,20,1
10,OfdmRate54Mbps,0,95,20,1
10,OfdmRate54Mbps,0,100,20,1
11,OfdmRate54Mbps,734.399,0,20,1
11,OfdmRate54Mbps,666.098,5,20,1
11,OfdmRate54Mbps,0.0161647,10,20,1
11,OfdmRate54Mbps,0.0161647,15,20,1
11,OfdmRate54Mbps,0.0161647,20,20,1
11,OfdmRate54Mbps,0.0161647,25,20,1
11,OfdmRate54Mbps,0.0161647,30,20,1
11,OfdmRate54Mbps,0.0161647,35,20,1
11,OfdmRate54Mbps,0.0161647,40,20,1
11,OfdmRate54Mbps,0.0161647,45,20,1
11,OfdmRate54Mbps,0.0161647,50,20,1
11,OfdmRate54Mbps,0,55,20,1
11,OfdmRate54Mbps,0,60,20,1
11,OfdmRate54Mbps,0,65,20,1
11,OfdmRate54Mbps,0,70,20,1
11,OfdmRate54Mbps,0,75,20,1
11,OfdmRate54Mbps,0,80,20,1
11,OfdmRate54Mbps,0,85,20,1
11,OfdmRate54Mbps,0,90,20,1
11,OfdmRate54Mbps,0,95,20,1
11,OfdmRate54Mbps,0,100,20,1
